city,district,latitude,longitude,geohash,cold_price,currency,object_age,flat_area,room_count,distance_to_centre
Hamburg,Hummelsbüttel,53.640469,10.05025,u1x1hsyq7u1t,1350,EUR,52,58,2,0.711576146
Hamburg,Neugraben-Fischbek,53.467411,9.810839,u1wbpm2n1pgf,1210,EUR,1,85.98,3,2.227669681
Hamburg,Wilstorf,53.437489,9.988803,u1rpgrcxgvzq,333,EUR,61,30.85,1,0.96041347
Hamburg,Jenfeld,53.581501,10.12615,u1x0y6jwu7sx,1290,EUR,53,75,3,0.804680373
Hamburg,Neugraben-Fischbek,53.478062,9.800859,u1wbpp2u2961,1030,EUR,5,73.55,3,2.802950696
Hamburg,Neugraben-Fischbek,53.466457,9.809672,u1wbpjr0tvvx,1230,EUR,3,98,4,2.336563268
Hamburg,Hummelsbüttel,53.640369,10.056344,u1x1hufvcc98,2400,EUR,2,134,4,1.110899798
Hamburg,Marmstorf,53.434574,9.977673,u1rpgp3wbws1,1020,EUR,47,68,2,0.648571319
Hamburg,Wellingsbüttel,53.63789,10.062938,u1x1hurx77qk,1295,EUR,29,97,3,1.856886125
Hamburg,Marmstorf,53.433922,9.974273,u1rpfzr51mj0,750,EUR,47,64.95,2,0.532438657
Hamburg,Farmsen-Berne,53.610619,10.106871,u1x0vzx87ptp,498,EUR,60,59.59,2,0.370868535
Hamburg / Hummelsbüttel,Hummelsbüttel,53.6488,10.0397,u1x1hqqwvvnv,1720,EUR,2,99.92,3.5,0.28542069
Hamburg,Tonndorf,53.589272,10.127031,u1x0y7wk0ume,750,EUR,50,75,3,0.68213675
Hamburg,Farmsen-Berne,53.60284,10.116549,u1x0ynnehtte,515,EUR,29,49,2,0.846212594
Hamburg,Billstedt,53.530602,10.138094,u1x0w8yq6eqz,1795,EUR,,128,4,2.276907882
Hamburg,Farmsen-Berne,53.602806,10.116839,u1x0ynnfgrmb,651,EUR,29,62,2,0.856134056
Hamburg,Farmsen-Berne,53.596535,10.122223,u1x0ykfy2yk8,795,EUR,29,67.2,2,1.635640376
Hamburg,Langenbek,53.434856,9.996422,u1rpgrx0te07,558.21,EUR,30,45.42,2,0.483391548
Hamburg,Farmsen-Berne,53.59613,10.123034,u1x0ykgk5fc0,695,EUR,8,48,1,1.698469756
Hamburg,Langenhorn,53.657761,10.011479,u1x17b45h7eu,374,EUR,80,40.6,2,0.650553299
Hamburg,Bramfeld,53.579661,10.054756,u1x0uccshu9r,1950,EUR,64,120,4,4.429681302
Hamburg,Jenfeld,53.578865,10.135551,u1x0y9srx2qe,1236,EUR,3,72.26,3,0.357418982
Hamburg,Jenfeld,53.617617,10.114504,u1x1n0v1m00z,1080,EUR,0,60.18,2,4.8159862
Seevetal,Bullenhausen,53.454121,10.065905,u1x0j51bbd6u,855,EUR,,85.5,3,1.027058554
Hamburg,Jenfeld,53.580318,10.135466,u1x0y9urvrpn,1240,EUR,3,72.26,2,0.51122106
Bönningstedt,,53.721021,9.894309,u1x195sgdh5s,1008,EUR,1,63.17,2,22.57530038
Bönningstedt,,53.68839,9.858941,u1x12mej9cr1,1184,EUR,1,74.36,3,22.02082478
Bönningstedt,,53.637979,9.919825,u1x11srruevx,1108,EUR,1,65.1,2,15.71346966
Bönningstedt,,53.652529,9.85359,u1x10pphtk31,1376,EUR,1,86.33,3,20.35204757
Hamburg,Jenfeld,53.579556,10.136246,u1x0y9ugx9hv,1155,EUR,4,96,3,0.44553335
Hamburg / Tonndorf,Tonndorf,53.544849,10.080826,u1x0t7s9k729,1250,EUR,42,100.96,4,5.413199523
Hamburg,Poppenbüttel,53.642681,10.064192,u1x1jj2e28t2,1150,EUR,25,90,3,1.661980005
Hamburg,Wellingsbüttel,53.655732,10.094278,u1x1jxwrm9rh,1320,EUR,95,96,2,1.436655949
Hamburg,Wellingsbüttel,53.612523,10.036961,u1x0uruew4ss,1984.5,EUR,4,133.84,3.5,4.863583684
Neu Wulmstorf,Neu Wulmstorf,53.489475,9.837203,u1wbrc7nz2y4,755,EUR,6,67.12,2,3.724116203
Hamburg,Langenhorn,53.658005,10.026577,u1x1k0jhs1je,730,EUR,62,52,2,1.340501976
Hamburg,Bramfeld,53.632034,10.08989,u1x1je7jprz2,2000,EUR,,128,3,1.838939802
Hamburg,Tonndorf,53.621471,10.146207,u1x1nckpxy8m,453.53,EUR,64,64.79,2.5,4.285402704
Hamburg,Wellingsbüttel,53.641811,10.07225,u1x1jjnqhqmf,1240,EUR,27,80.4,2,1.159179018
Hamburg / Rissen,Rissen,53.562598,9.720463,u1wbtny0xpyw,790,EUR,39,65.1,2,3.339035767
Hamburg,Volksdorf,53.655686,10.157135,u1x1ppspn2uf,450,EUR,,56,2,0.938414624
Hamburg,Rissen,53.584808,9.748173,u1wbvff6huhw,1100,EUR,58,85,2,0.542528738
Hamburg,Rissen,53.584808,9.748173,u1wbvff6huhw,850,EUR,58,85,2,0.542528738
Neu Wulmstorf,Neu Wulmstorf,53.461632,9.795139,u1wbnukse690,1480,EUR,3,105,3,1.34858158
Hamburg,Ochsenwerder,53.45578,10.08392,u1x0j7qfkres,1025,EUR,4,75,3,2.167935606
Hamburg,Rahlstedt,53.604221,10.130301,u1x0yw2ejp5c,777,EUR,26,70.64,2,1.838139763
Pinneberg,Diesterwegstraße 27,53.643906,9.812234,u1wcpm943sgg,660,EUR,48,98,4,2.03E-05
Pinneberg,Diesterwegstr. 36,53.644299,9.81279,u1wcpm9kww4s,480,EUR,,37,1,0.013927809
Hamburg,Wellingsbüttel,53.599292,10.150791,u1x0yvrwd84q,1235,EUR,88,90,3,6.321575065
Hamburg,Wellingsbüttel,53.654643,10.0404,u1x1hrx0yq2u,1600,EUR,4,118.74,4,3.493623865
Hamburg,Sinstorf,53.466625,9.993619,u1x05mm1sjq3,1800,EUR,8,73,2.5,4.789694822
Hamburg,Farmsen-Berne,53.61401,10.122317,u1x1n24u5pfe,307.97,EUR,52,36.75,1.5,0.788577439
Hamburg,Rahlstedt,53.594627,10.139094,u1x0ysx56487,989,EUR,8,76.7,3,1.625161491
Hamburg,Rahlstedt,53.553193,10.190484,u1x0xvh3zqxx,1400,EUR,0,100,3,6.027007904
Rellingen,,53.636957,9.88634,u1x10ur1bmmr,1500,EUR,37,86,3,18.3004029
Bönningstedt,,53.683532,9.94838,u1x16ku1np9y,1504,EUR,1,94.23,3,16.42084292
Jork,Königreich,53.550416,9.768311,u1wbwk91f1hd,500,EUR,5,50,2,2.860401172
Rellingen,,53.687286,9.797295,u1wcqvqpje2x,1260,EUR,50,76,3,17.80716803
Hamburg,Wellingsbüttel,53.63868,10.094822,u1x1jswgfqsv,950,EUR,26,75.84,3,0.596289231
Oststeinbek,Oststeinbek,53.54026,10.159578,u1x0x4tyx7f7,745,EUR,34,73.96,2,1.285259697
Hamburg,Langenhorn,53.670155,10.005627,u1x17dmgk401,850,EUR,120,52,2,0.782318834
Hamburg,Rahlstedt,53.543234,10.098537,u1x0tg1xbynz,350,EUR,,35,1.5,7.80858647
Hamburg,Rahlstedt,53.574009,10.092515,u1x0v8v5hxhe,569.9,EUR,62,61,2,5.459294283
Hamburg,Rahlstedt,53.600754,10.143588,u1x0yvdr48z2,1595,EUR,0,77.21,3,1.022158875
Hamburg Langenhorn,Langenhorn,53.643387,10.052341,u1x1htrzks0e,2079.48,EUR,,125,3,2.518599889
Neu Wulmstorf,Neu Wulmstorf,53.460522,9.780939,u1wbns4q07se,1400,EUR,,118,3,1.4709292
Neu Wulmstorf,Neu Wulmstorf,53.459805,9.781738,u1wbns4cgjbw,650,EUR,3,48.11,2,1.530977213
Neu Wulmstorf,Neu Wulmstorf,53.459805,9.781738,u1wbns4cgjbw,896,EUR,3,76.05,2,1.530977213
Seevetal,Meckelfeld,53.422562,10.011226,u1rpgv3byrr5,540,EUR,55,44,1,0.865700624
Pinneberg,Hätschenkamp 55,53.649475,9.804753,u1wcpnedg718,1164,EUR,30,97,2,0.019494095
Pinneberg,Hätschenkamp 55,53.649475,9.804753,u1wcpnedg718,790,EUR,30,70.5,2,0.019494095
Pinneberg,Hätschenkamp 55,53.649475,9.804753,u1wcpnedg718,778.4,EUR,30,69.5,2,0.019494095
Pinneberg,Hätschenkamp 55,53.649475,9.804753,u1wcpnedg718,425.6,EUR,30,38,1,0.019494095
Oststeinbek,Oststeinbek,53.562793,10.138464,u1x0wwy9gk69,715,EUR,44,62,2,3.651115266
Jork,Moorende,53.477421,9.720118,u1wbjpmbx1v6,570,EUR,,49,2,3.973845235
Pinneberg,,53.696228,9.820533,u1wcrrp55n2h,1430,EUR,61,87,3,21.26213413
Rellingen,,53.671569,9.852898,u1x124wet1t5,638,EUR,109,45,2,19.43121012
Barsbüttel,Barsbüttel,53.625468,10.128777,u1x1n6pwcxg8,1500,EUR,51,114,3,7.240892916
Wedel,Pulverstraße 82,53.571022,9.721106,u1wbv0q9y4q1,678,EUR,67,46.75,2,0.006556175
Wedel,,53.612015,9.679789,u1wburb8e7vy,1050,EUR,6,100,3,5.317663483
Hamburg,Rahlstedt,53.546286,10.106465,u1x0tgz39xnt,1300,EUR,3,74,3,7.25700193
Rosengarten,Tötensen,53.370813,9.888563,u1rp95bes0wu,1150,EUR,51,97,3,4.404072485
Norderstedt,Garstedt,53.68309,9.968066,u1x16udw8v29,490,EUR,14,30,1,1.19372268
Seevetal,Meckelfeld,53.421097,10.031249,u1rpum083n32,680,EUR,53,68.96,2,0.471810491
Pinneberg,Feldstraße79a,53.649776,9.788847,u1wcny8h8ej7,785,EUR,,72,2,
Hamburg,Rahlstedt,53.624176,10.137674,u1x1n9yp2yvt,828,EUR,51,72,2,2.630014436
Pinneberg,Oeltingsallee 44a,53.651253,9.789577,u1wcnybt1wmw,1295,EUR,1,79.89,2,
Pinneberg,Oeltingsallee 44,53.651253,9.789577,u1wcnybt1wmw,1295,EUR,,79.74,3,0.316518293
Pinneberg,Oeltingsallee 44,53.651253,9.789577,u1wcnybt1wmw,1285,EUR,,79.98,3,0.316518293
Pinneberg,Oeltingsallee 44,53.651253,9.789577,u1wcnybt1wmw,1290,EUR,,84.59,3,0.316518293
Hamburg,Sasel,53.671863,10.049331,u1x1kdttq2km,1700,EUR,2,100,3,4.959917067
Wedel,Johann-Diedrich-Möller-Straße 102,53.56876,9.713024,u1wbtpbu9ues,649,EUR,66,54.32,3,0.006558723
Norderstedt,Harksheide,53.681988,10.006582,u1x17sw84rb7,935,EUR,30,70,2,2.581885804
Norderstedt,Garstedt,53.685551,9.978689,u1x17j4m021c,650,EUR,64,53.42,2.5,0.498772228
Hamburg,Sasel,53.601109,10.171493,u1x0zmy9hfyv,622,EUR,,70,2.5,6.725684494
Wedel (Holstein),,53.605296,9.756618,u1wbyn893xmw,1300,EUR,65,66,2.5,24.32280964
Hamburg,Rahlstedt,53.604706,10.160543,u1x0znqwjc3y,1590,EUR,10,135,3,0.18223919
,,53.710767,10.026676,u1x1s1tpykxt,640,EUR,,66,2,14.7076665
Hamburg,Rahlstedt,53.604935,10.160603,u1x0znqxrhns,1150,EUR,10,91,2,0.199461462
Pinneberg,,53.609043,9.787416,u1wbyxnzr3fm,895,EUR,40,76,3,24.46621486
Norderstedt,Harksheide,53.683205,10.007349,u1x17sxpk4sr,530,EUR,,36,1,2.446197206
Hamburg Rahlstedt,Rahlstedt,53.559337,10.128427,u1x0wqpmc2nd,650,EUR,55,33,1,5.359045157
Wedel,,53.530536,9.768122,u1wbw2bvvxpt,476.65,EUR,31,51,2,26.82927892
Hamburg,Sasel,53.660271,10.168479,u1x1r2s3wxx2,2495,EUR,0,149,6,3.515402827
Hamburg,Rahlstedt,53.595627,10.169178,u1x0zkucpj08,344.18,EUR,,45.89,1.5,1.171233865
Hamburg,Rahlstedt,53.634136,10.100105,u1x1jgf9mx85,840,EUR,26,65,2,5.096615719
Norderstedt,Harksheide,53.683887,10.013848,u1x17ugg79f7,635,EUR,50,56,2,2.40984291
Hamburg,Rahlstedt,53.613804,10.158255,u1x1p0j503ry,930,EUR,29,80.5,3,1.10321807
Wedel,Rollberg 17a,53.57296,9.706633,u1wbubsjhgw4,740,EUR,25,72,2,
Hamburg,Poppenbüttel,53.604752,10.048581,u1x0uwmnkfj1,925,EUR,50,52,2,5.986281241
Pinneberg,Rübekamp 7-9,53.660938,9.794963,u1wcqbsmx5vg,975,EUR,1,72.71,2,0.171999597
Wedel,Rosengarten ,53.581219,9.707871,u1wbufjj1z1m,735,EUR,8,46.67,2,0.233325219
Wedel,Rosengarten 19 B,53.581932,9.707583,u1wbufkc7h4d,1417,EUR,8,93.33,3.5,
Hamburg,Rahlstedt,53.590733,10.177299,u1x0zefusk8n,1555,EUR,-1,112.36,3,1.932342746
Wedel,Breiter Weg 5a,53.589996,9.710058,u1wbugy8kg24,2008,EUR,4,197.22,4,
Hasloh,Schulstr. 2f,53.691719,9.911501,u1x13w32ftyg,1000,EUR,6,73.73,3,0.029203458
Seevetal,Fleestedt,53.404381,9.99983,u1rpg9cxhfjt,785,EUR,5,60,2,0.524152637
Wedel,,53.604566,9.647764,u1wbgw3m1pq5,1621.8,EUR,0,102,4,31.7115004
Hamburg,Rahlstedt,53.589012,10.182628,u1x0zewf87vu,542.38,EUR,56,56,2,2.311379458
Norderstedt,Glashütte,53.730219,9.976192,u1x1ej23nngb,480,EUR,41,38,1,5.360575639
Wedel,,53.515882,9.682544,u1wbkq68eekn,1300,EUR,30,103,3,30.16225439
Norderstedt,Garstedt,53.694736,9.964003,u1x16wzdd070,665,EUR,33,59,2,1.846040555
Seevetal - Emmelndorf,Fleestedt,53.420183,9.940752,u1rpfhyeh7cu,1290,EUR,,90,2,3.05364774
Wedel,Wiedetwiete 2,53.589382,9.704738,u1wbugdubbc5,1215,EUR,3,87.22,3,0.211691707
Hamburg,Rahlstedt,53.59455,10.133651,u1x0yse4ghjz,619.64,EUR,18,61.29,2,1.92128166
Hamburg,Rahlstedt,53.627281,10.155908,u1x1p4e39c9z,1450,EUR,51,94,4,2.605989326
Hamburg,Sasel,53.654919,10.117809,u1x1npxdd1c4,1286,EUR,11,119,4,0.308216509
Norderstedt,Glashütte,53.678281,10.031674,u1x1k7bfduy6,900,EUR,49,72,3,1.676650644
Hamburg,Lohbrügge,53.472281,10.213928,u1x20qmd9g8s,895,EUR,37,26,1,4.689722691
Hamburg,Rahlstedt,53.621674,10.163364,u1x1p388zs92,1593,EUR,45,118,3,2.007925126
Norderstedt,Glashütte,53.686852,10.03819,u1x1kmmsdf8f,990,EUR,53,78.51,3,0.956946765
Norderstedt,Glashütte,53.686852,10.03819,u1x1kmmsdf8f,970,EUR,53,74.64,3,0.956946765
Hamburg,Rahlstedt,53.621502,10.16505,u1x1p33zyu6w,1200,EUR,8,79.89,2,2.011283888
Hamburg,Rahlstedt,53.575608,10.218096,u1x2b90sdchw,1100,EUR,,74,3,5.053340221
Pinneberg,Elmshorner Straße 97,53.670162,9.793405,u1wcqf776gk4,1190,EUR,1,90.68,3,0.705912711
Pinneberg,Elmshorner Straße 97,53.670162,9.793405,u1wcqf776gk4,1220,EUR,1,90.26,3,0.705912711
Pinneberg,Elmshorner Straße 99,53.670357,9.793826,u1wcqf7skxty,1195,EUR,1,86.85,2,0.729206894
Pinneberg,Elmshorner Straße 99,53.670357,9.793826,u1wcqf7skxty,1305,EUR,1,106.47,3,0.729206894
Hamburg,Sasel,53.630274,10.089364,u1x1je4fgpxj,1625,EUR,-1,81.25,3,3.039582741
Wedel,,53.626778,9.638329,u1wc566qt7gp,1600,EUR,,98,3.5,31.67538712
Hamburg,Bergedorf,53.445548,10.152837,u1x0p13nfhrb,335,EUR,,40,1,5.698246124
Wedel,,53.641255,9.746875,u1wcjv16ywsv,952,EUR,113,68,3,35.24346696
Hamburg,Allermöhe,53.486671,10.180929,u1x0r8vw2y4u,701,EUR,29,68.9,2,3.716234478
Seevetal,Hittfeld,53.395954,9.991566,u1rpg27tur78,900,EUR,39,76.97,3,1.349600813
Seevetal,Hittfeld,53.395828,9.991527,u1rpg27t5ry8,630,EUR,39,45.74,1.5,1.335353748
Wedel,Gertrud-Seele-Weg 3,53.586842,9.692677,u1wbue1vzxrg,1230,EUR,29,102.5,3,0.006528412
Neu Wulmstorf / Elstorf,Elstorf,53.423599,9.78755,u1qzytrp42wj,695,EUR,33,84.94,3,1.357513866
Hamburg Bergedorf,Lohbrügge,53.485604,10.237118,u1x22by2nphr,927,EUR,4,62,2,4.76297371
Hamburg,Lohbrügge,53.512589,10.19972,u1x22jejqtw7,698.89,EUR,5,74.35,3,1.696314918
Hamburg,Lohbrügge,53.525044,10.249612,u1x23pztcr2s,1250,EUR,4,82.94,3,5.270797932
Hamburg,Lohbrügge,53.513729,10.2022,u1x22jvh06pe,1099,EUR,3,80.78,2,1.893493115
Hamburg,Lemsahl-Mellingstedt,53.688019,10.120328,u1x1qm97ksps,2864,EUR,2,167,3,2.34434289
Hamburg,Lemsahl-Mellingstedt,53.647993,10.108845,u1x1nn341ntp,2400,EUR,2,150,3.5,3.959911274
Jork,Jork,53.521519,9.644727,u1wb7rr16qm8,950,EUR,7,88,2,2.352745126
Buxtehude,Buxtehude,53.478825,9.705976,u1wbhze8txs3,1100,EUR,19,103,3,1.492442146
Hamburg,Lohbrügge,53.50132,10.198582,u1x225d7u0vv,900,EUR,48,67,3,1.687518451
Buxtehude,Buxtehude,53.424067,9.648065,u1qzgt998pyt,1917.2,EUR,12,191.72,3,5.808852788
Glinde,Möllner Landstr. 71,53.54039,10.21081,u1x286er3h5f,578,EUR,28,49.13,2,0.020533014
Rosengarten,Iddensen,53.390072,9.90831,u1rp9rr58qg2,550,EUR,,48,1,0.374635678
Hamburg,Volksdorf,53.649399,10.1499,u1x1nywfmucf,1665,EUR,2,105.35,4,0.983320023
Glinde,Mühlenstraße 49 c,53.548779,10.212616,u1x28kk85pym,594,EUR,53,52.5,2,
Buxtehude,Buxtehude,53.470341,9.709135,u1wbhvvzr4pb,791.92,EUR,30,70.77,2.5,1.378671523
Buxtehude,Buxtehude,53.470341,9.709135,u1wbhvvzr4pb,978.93,EUR,30,80.77,3,1.378671523
Norderstedt,Harksheide,53.734834,10.05734,u1x1sy5s1504,1401,EUR,,96,4,4.66023845
Buxtehude,Buxtehude,53.448557,9.729701,u1wbj6hbqmnv,625,EUR,223,50,2,3.668198188
Hamburg,Lohbrügge,53.551523,10.240388,u1x29hbb4r6t,590,EUR,123,57,3,6.495347174
Norderstedt,Harksheide,53.724984,10.050478,u1x1ssqd9ngs,820,EUR,23,68.95,2,3.595807728
Buxtehude,Buxtehude,53.427319,9.647965,u1qzgw1ktyh5,844.8,EUR,,106,3,5.493221348
Glinde,,53.563381,10.245581,u1x29nut73fv,1080,EUR,44,85,2.5,38.26459607
Buxtehude,Buxtehude,53.476059,9.699396,u1wbhxnbs7cv,640,EUR,49,72.7,2.5,0.960605887
Buxtehude,Buxtehude,53.476059,9.699396,u1wbhxnbs7cv,760,EUR,49,85.4,2.5,0.960605887
Hittfeld,Hittfeld,53.366609,10.031645,u1rps70g42bw,1010,EUR,43,101,3,4.947805515
Hittfeld,Hittfeld,53.339253,9.925319,u1rp3y57stqm,760,EUR,,76,2,4.888455544
Hittfeld,Hittfeld,53.433048,10.005095,u1rpgxjqpd5d,1500,EUR,43,150,3,6.807213546
Hamburg,Lohbrügge,53.495014,10.203959,u1x224qr13rk,693,EUR,123,65,2,2.355711406
Buxtehude,Buxtehude,53.480701,9.6939,u1wbhxfgsjr8,800,EUR,51,83.27,3,1.19472595
Buxtehude,Buxtehude,53.526379,9.686644,u1wbs2jtg0jr,750,EUR,28,84,3,6.21606871
Seevetal,Hittfeld,53.397201,10.017852,u1rpgbwv0zez,1490,EUR,,102.64,3,2.473797377
Hamburg,Bergedorf,53.48489,10.200057,u1x220eknd1u,1378,EUR,0,94.58,3,0.671251315
Hamburg,Bergedorf,53.48489,10.200057,u1x220eknd1u,1258,EUR,0,86.53,2,0.671251315
21031 Hamburg,Lohbrügge,53.549507,10.259264,u1x29kqs6pte,790,EUR,33,28,1,7.233717484
Seevetal,Hittfeld,53.326004,10.016308,u1rp7gtwkzss,1200,EUR,,68,2,6.723798861
Hamburg,Lohbrügge,53.465209,10.234076,u1x20vh1rm24,1215,EUR,2,64,3,6.113481394
Hamburg,Volksdorf,53.65704,10.15259,u1x1ppbyumpz,2390,EUR,,175,4,1.237917425
Hamburg,Lohbrügge,53.496941,10.209893,u1x226fd7b85,570,EUR,28,36.72,1,2.574161511
Hamburg,Bergstedt,53.717582,10.073113,u1x1t4zp8e16,780,EUR,,55,2.5,6.052406557
Glinde,,53.525403,10.251747,u1x292105429,1026,EUR,30,101.4,3,18.40702704
Buxtehude,Buxtehude,53.43273,9.724635,u1qzvr1k0qv3,763.18,EUR,11,69.38,2,4.838545953
Buxtehude,Buxtehude,53.472126,9.692356,u1wbhw3c8qb2,835,EUR,72,103.5,2,0.32421413
Hamburg - Volksdorf,Volksdorf,53.607514,10.208596,u1x2bqcwmsbv,1980,EUR,21,118,4,5.655387213
Buxtehude,Buxtehude,53.522118,9.65961,u1wb7z3uvjzq,815,EUR,35,83,3,6.046949968
,,53.521496,10.238216,u1x22zr1r9zp,750,EUR,,50,2,36.81463574
Buxtehude,Buxtehude,53.471546,9.691533,u1wbhw1nm4du,858,EUR,7,78,3,0.243950748
Hamburg,Volksdorf,53.648022,10.172073,u1x1pqr46kpk,820,EUR,,53.59,2,0.486195853
Buxtehude,Buxtehude,53.412208,9.754873,u1qzvgrk9j0x,554,EUR,44,62,2,7.837753839
Hamburg,Bergedorf,53.446305,10.246599,u1x211t7713g,645,EUR,105,55,2,4.824182267
Glinde,Schlehenweg,53.535145,10.230962,u1x28ccbydq5,1536,EUR,22,128,5,0.149682515
Norderstedt,Garstedt,53.716431,9.987425,u1x1e6b8gueb,850,EUR,0,59.65,2,3.554634275
Norderstedt,Garstedt,53.716553,9.987414,u1x1e6b9ee5x,1100,EUR,0,83.1,3,3.568177208
Norderstedt,Garstedt,53.716553,9.987414,u1x1e6b9ee5x,850,EUR,0,59.6,2,3.568177208
Buxtehude,Buxtehude,53.468201,9.68941,u1wbhmxdge5f,860,EUR,40,89.31,3,0.264293647
Hamburg-Lemsahl-Mellingstedt,Lemsahl-Mellingstedt,53.727851,10.125684,u1x1wkv73t35,1350,EUR,,98,3,5.406630703
Reinbek,Reinbek,53.51284,10.226492,u1x22twwys3h,350,EUR,103,30,1,1.844625804
Norderstedt,Garstedt,53.716682,9.987403,u1x1e6bd7773,1050,EUR,0,79.35,3,3.582498581
Norderstedt,Garstedt,53.716682,9.987403,u1x1e6bd7773,1100,EUR,0,82.45,3,3.582498581
Norderstedt,Garstedt,53.716682,9.987403,u1x1e6bd7773,1100,EUR,0,83.9,3,3.582498581
Rosengarten,Nenndorf,53.35456,9.83647,u1qzxbfsy6ge,780,EUR,49,68,2,4.667960922
Norderstedt,Garstedt,53.716831,9.987323,u1x1e6be1rpf,780,EUR,0,55.4,2,3.598934169
Hamburg / Bergedorf,Bergedorf,53.482235,10.211524,u1x2225u9g0n,1240,EUR,61,73,3,0.203321872
Norderstedt,Garstedt,53.717224,9.987411,u1x1e6bte836,1050,EUR,0,79.05,3,3.642760661
Norderstedt,Garstedt,53.717342,9.987401,u1x1e6bw5q3f,1100,EUR,0,81.75,3,3.655861482
Norderstedt,Harksheide,53.717648,9.997839,u1x1edbpyx35,1700,EUR,,116.94,4,1.515953437
Hamburg,Bergedorf,53.545839,10.241217,u1x2959rjeug,2950,EUR,97,174,5.5,7.195601238
Reinbek,Reinbek,53.491171,10.272176,u1x239zbxhcx,910,EUR,5,68,2,2.284824756
Reinbek / Neuschönningstedt,Reinbek,53.562622,10.187837,u1x0xyf8cu3v,795,EUR,3,69,2,4.175471053
Hamburg,Lemsahl-Mellingstedt,53.690155,10.115589,u1x1qjvzy63c,1465,EUR,,114,3,2.152402011
Reinbek,Reinbek,53.477904,10.177812,u1x0px7725ye,1420,EUR,59,150,4.5,6.04083832
Reinbek,Reinbek,53.549141,10.240227,u1x29h2dqe6s,518,EUR,51,39.3,1,4.611816845
Reinbek,Reinbek,53.549316,10.240228,u1x29h2eqs52,575,EUR,51,44.13,1,4.630916088
Reinbek,Reinbek,53.549316,10.240228,u1x29h2eqs52,887,EUR,51,71,3,4.630916088
Hamburg,Bergedorf,53.48666,10.22186,u1x228gq6s56,1420,EUR,114,101,3,0.842226277
Buxtehude,Buxtehude,53.472672,9.676908,u1wbhnqsbk99,903,EUR,,64.5,2,0.792638852
Buxtehude,Buxtehude,53.472672,9.676908,u1wbhnqsbk99,630.5,EUR,,48.5,1,0.792638852
Buxtehude,Buxtehude,53.472672,9.676908,u1wbhnqsbk99,1106,EUR,,79,2,0.792638852
Buxtehude,Buxtehude,53.473587,9.675968,u1wbhntf4rhe,754,EUR,,58,1,0.886472895
Ammersbek,Lottbek,53.677765,10.14448,u1x1qgdzxs8s,1000,EUR,40,83,3,0.552718726
Hamburg,Bergedorf,53.520208,10.252239,u1x23r13y3zk,1600,EUR,153,120,4,4.913429681
Hamburg,Bergedorf,53.5155,10.190757,u1x0ryhwmu70,1215,EUR,43,135,4,3.74466674
Reinbek,Reinbek,53.518005,10.238729,u1x22yxsgxjx,452,EUR,55,52.75,2,1.440945214
Ammersbek,Lottbek,53.678493,10.146382,u1x1qgu7gu6g,370,EUR,59,39.02,1,0.410493199
Reinbek,Reinbek,53.612434,10.281023,u1x2czy7j4n3,745,EUR,51,62,2,11.71031876
Buxtehude,Buxtehude,53.462173,9.680583,u1wbhk3ptzmu,1050,EUR,-1,66.48,2,1.056259859
Buxtehude,Buxtehude,53.462173,9.680583,u1wbhk3ptzmu,845,EUR,-1,53.19,2,1.056259859
Buxtehude,Buxtehude,53.462173,9.680583,u1wbhk3ptzmu,1050,EUR,-1,65.79,2,1.056259859
Reinbek,Reinbek,53.588243,10.209894,u1x2b76w5u8c,1790,EUR,3,130,5,9.330351696
Buxtehude,Buxtehude,53.465225,9.676898,u1wbhjn98064,680,EUR,63,89.47,3,0.95518764
Buxtehude,Buxtehude,53.500103,9.723087,u1wbm72hsq51,700.35,EUR,63,66.7,2,4.017670716
Norderstedt,Harksheide,53.725304,9.997323,u1x1ekrudd83,1216,EUR,0,75.99,2,2.328493791
Norderstedt,Harksheide,53.725304,9.997323,u1x1ekrudd83,1378,EUR,0,86,3,2.328493791
Norderstedt,Harksheide,53.725304,9.997323,u1x1ekrudd83,1428,EUR,1,89.24,3,2.328493791
Reinbek,Reinbek,53.539664,10.291319,u1x2d4tgjhex,1468,EUR,2,111,3.5,4.286008824
Reinbek,Reinbek,53.473191,10.261709,u1x21w2rgjkc,795,EUR,63,67,3,3.954676697
Buxtehude,Buxtehude,53.4613,9.67261,u1wbhh76shsu,685,EUR,59,78.89,4,1.456967142
Stelle,Stelle,53.386967,10.096807,u1rptyb38euy,782,EUR,0,55.88,2,0.84264259
Stelle,Stelle,53.386967,10.096807,u1rptyb38euy,714,EUR,0,47.63,2,0.84264259
Stelle,Stelle,53.386967,10.096807,u1rptyb38euy,782,EUR,0,55.88,2,0.84264259
Stelle,Stelle,53.386967,10.096807,u1rptyb38euy,1049,EUR,0,74.9,3,0.84264259
Seevetal,Helmstorf,53.364563,9.984226,u1rpe4wr17d3,820,EUR,27,81.9,3,0.113678553
Reinbek,Reinbek,53.517189,10.251488,u1x23q8bhzp7,997,EUR,7,73.87,3,0.984239757
Appen,Unterglinde,53.619193,9.662437,u1wc5c5frn50,1400,EUR,21,150,4,5.747663942
Quickborn,,53.780139,9.935497,u1x1fn6u1be9,1295,EUR,,90,3,19.92002667
Quickborn,,53.779713,9.93521,u1x1fn69e1js,895,EUR,,58.28,2,19.87511732
Reinbek,Reinbek,53.486998,10.214087,u1x223j8m7p7,1250.7,EUR,59,131,5,3.524376437
